1	10 Apr 24	09:38:00	1	0	1	0	Ct	0	1	9	1	2	1	3	1	1	2	0	0	5	1	0	5	0	0	5	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
2	10 Apr 24	09:39:00	1	0	1	0	Ct	0	1	0	0	0	0	4	0	2	0	0	0	2	3	0	6	0	0	4	9	0	0	3	1	0	0	0	0	0	0	0	0	0	0
3	10 Apr 24	09:40:00	1	0	1	0	Ct	0	1	0	0	0	0	8	0	0	1	0	0	5	3	0	8	0	0	4	0	4	0	4	4	2	0	0	0	0	0	0	0	0	0
4	10 Apr 24	09:41:00	1	0	1	0	Ct	0	1	0	0	0	0	2	0	7	0	0	0	6	4	0	13	0	0	3	3	3	0	2	2	7	0	0	0	0	0	0	0	0	0
5	10 Apr 24	09:42:00	1	0	1	0	Ct	0	1	2	0	0	0	6	0	2	2	0	0	4	2	0	7	0	0	3	4	4	0	3	2	3	0	0	0	0	0	0	0	0	0
6	10 Apr 24	09:43:00	1	0	1	0	Ct	0	1	2	0	0	0	3	0	0	2	0	0	6	4	0	0	0	0	0	2	5	0	3	4	0	0	0	0	0	0	0	0	0	0
7	10 Apr 24	09:44:00	1	0	1	0	Ct	0	1	0	0	0	0	3	0	0	5	0	0	3	1	0	1	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0
8	10 Apr 24	09:45:00	1	0	1	0	Ct	0	1	4	0	0	0	4	0	0	3	0	0	5	2	0	1	0	0	0	0	4	0	1	4	0	0	0	0	0	0	0	0	0	0
9	10 Apr 24	09:46:00	1	0	1	0	Ct	0	1	1	0	0	0	7	0	0	2	0	0	3	1	0	3	0	0	0	1	5	0	2	0	0	0	0	0	0	0	0	0	0	0
10	10 Apr 24	09:47:00	1	0	1	0	Ct	0	1	0	0	0	2	3	0	0	1	0	0	4	1	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
11	10 Apr 24	09:48:00	1	0	1	0	Ct	0	1	0	0	3	4	8	0	0	0	0	0	2	2	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0
12	10 Apr 24	09:49:00	1	0	1	0	Ct	0	1	0	0	4	3	2	0	0	0	0	0	1	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
13	10 Apr 24	09:50:00	1	0	1	0	Ct	0	1	0	0	2	4	8	0	0	5	0	0	0	2	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0
14	10 Apr 24	09:51:00	1	0	1	0	Ct	0	1	0	0	4	3	7	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
15	10 Apr 24	09:52:00	1	0	1	0	Ct	0	1	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
