Index,Day,Time,Light,Sp1,Sp2,Sp3,Sp4,Sp5,Sp6,Sp7,Sp11,Sp12,Sp13,Sp14,Sp17,Sp18,Sp19,Sp21,Sp22,Sp23
11355,2,2024-04-25 12:57:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11356,2,2024-04-25 12:58:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11357,2,2024-04-25 12:59:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11358,2,2024-04-25 13:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11359,2,2024-04-25 13:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11360,2,2024-04-25 13:02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11361,2,2024-04-25 13:03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11362,2,2024-04-25 13:04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11363,2,2024-04-25 13:05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11364,2,2024-04-25 13:06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
11365,2,2024-04-25 13:07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11366,2,2024-04-25 13:08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11367,2,2024-04-25 13:09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11368,2,2024-04-25 13:10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11369,2,2024-04-25 13:11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11370,2,2024-04-25 13:12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11371,2,2024-04-25 13:13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11372,2,2024-04-25 13:14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11373,2,2024-04-25 13:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11374,2,2024-04-25 13:16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11375,2,2024-04-25 13:17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11376,2,2024-04-25 13:18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11377,2,2024-04-25 13:19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11378,2,2024-04-25 13:20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11379,2,2024-04-25 13:21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11380,2,2024-04-25 13:22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11381,2,2024-04-25 13:23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11382,2,2024-04-25 13:24:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11383,2,2024-04-25 13:25:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11384,2,2024-04-25 13:26:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
11385,2,2024-04-25 13:27:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11386,2,2024-04-25 13:28:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11387,2,2024-04-25 13:29:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11388,2,2024-04-25 13:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11389,2,2024-04-25 13:31:00,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11390,2,2024-04-25 13:32:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11391,2,2024-04-25 13:33:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11392,2,2024-04-25 13:34:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11393,2,2024-04-25 13:35:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11394,2,2024-04-25 13:36:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11395,2,2024-04-25 13:37:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11396,2,2024-04-25 13:38:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11397,2,2024-04-25 13:39:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11398,2,2024-04-25 13:40:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11399,2,2024-04-25 13:41:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11400,2,2024-04-25 13:42:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11401,2,2024-04-25 13:43:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11402,2,2024-04-25 13:44:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11403,2,2024-04-25 13:45:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11404,2,2024-04-25 13:46:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11405,2,2024-04-25 13:47:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11406,2,2024-04-25 13:48:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11407,2,2024-04-25 13:49:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11408,2,2024-04-25 13:50:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11409,2,2024-04-25 13:51:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11410,2,2024-04-25 13:52:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11411,2,2024-04-25 13:53:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11412,2,2024-04-25 13:54:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11413,2,2024-04-25 13:55:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11414,2,2024-04-25 13:56:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11415,2,2024-04-25 13:57:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11416,2,2024-04-25 13:58:00,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
11417,2,2024-04-25 13:59:00,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
11418,2,2024-04-25 14:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11419,2,2024-04-25 14:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11420,2,2024-04-25 14:02:00,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
11421,2,2024-04-25 14:03:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11422,2,2024-04-25 14:04:00,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
11423,2,2024-04-25 14:05:00,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
11424,2,2024-04-25 14:06:00,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
11425,2,2024-04-25 14:07:00,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
11426,2,2024-04-25 14:08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11427,2,2024-04-25 14:09:00,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
11428,2,2024-04-25 14:10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11429,2,2024-04-25 14:11:00,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
11430,2,2024-04-25 14:12:00,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
11431,2,2024-04-25 14:13:00,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
11432,2,2024-04-25 14:14:00,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
11433,2,2024-04-25 14:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11434,2,2024-04-25 14:16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11435,2,2024-04-25 14:17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11436,2,2024-04-25 14:18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11437,2,2024-04-25 14:19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11438,2,2024-04-25 14:20:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11439,2,2024-04-25 14:21:00,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
11440,2,2024-04-25 14:22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11441,2,2024-04-25 14:23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11442,2,2024-04-25 14:24:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11443,2,2024-04-25 14:25:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11444,2,2024-04-25 14:26:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11445,2,2024-04-25 14:27:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11446,2,2024-04-25 14:28:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11447,2,2024-04-25 14:29:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11448,2,2024-04-25 14:30:00,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
11449,2,2024-04-25 14:31:00,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
11450,2,2024-04-25 14:32:00,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
11451,2,2024-04-25 14:33:00,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
11452,2,2024-04-25 14:34:00,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
11453,2,2024-04-25 14:35:00,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
11454,2,2024-04-25 14:36:00,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
11455,2,2024-04-25 14:37:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11456,2,2024-04-25 14:38:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11457,2,2024-04-25 14:39:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
11458,2,2024-04-25 14:40:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
11459,2,2024-04-25 14:41:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11460,2,2024-04-25 14:42:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11461,2,2024-04-25 14:43:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11462,2,2024-04-25 14:44:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11463,2,2024-04-25 14:45:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11464,2,2024-04-25 14:46:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11465,2,2024-04-25 14:47:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11466,2,2024-04-25 14:48:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11467,2,2024-04-25 14:49:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11468,2,2024-04-25 14:50:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11469,2,2024-04-25 14:51:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11470,2,2024-04-25 14:52:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11471,2,2024-04-25 14:53:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11472,2,2024-04-25 14:54:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11473,2,2024-04-25 14:55:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11474,2,2024-04-25 14:56:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11475,2,2024-04-25 14:57:00,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
11476,2,2024-04-25 14:58:00,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
11477,2,2024-04-25 14:59:00,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
11478,2,2024-04-25 15:00:00,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
11479,2,2024-04-25 15:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11480,2,2024-04-25 15:02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11481,2,2024-04-25 15:03:00,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
11482,2,2024-04-25 15:04:00,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
11483,2,2024-04-25 15:05:00,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
11484,2,2024-04-25 15:06:00,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
11485,2,2024-04-25 15:07:00,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
11486,2,2024-04-25 15:08:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11487,2,2024-04-25 15:09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11488,2,2024-04-25 15:10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11489,2,2024-04-25 15:11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11490,2,2024-04-25 15:12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11491,2,2024-04-25 15:13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11492,2,2024-04-25 15:14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11493,2,2024-04-25 15:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11494,2,2024-04-25 15:16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11495,2,2024-04-25 15:17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11496,2,2024-04-25 15:18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11497,2,2024-04-25 15:19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11498,2,2024-04-25 15:20:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11499,2,2024-04-25 15:21:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11500,2,2024-04-25 15:22:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11501,2,2024-04-25 15:23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11502,2,2024-04-25 15:24:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11503,2,2024-04-25 15:25:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11504,2,2024-04-25 15:26:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
11505,2,2024-04-25 15:27:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11506,2,2024-04-25 15:28:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11507,2,2024-04-25 15:29:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11508,2,2024-04-25 15:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11509,2,2024-04-25 15:31:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11510,2,2024-04-25 15:32:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11511,2,2024-04-25 15:33:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11512,2,2024-04-25 15:34:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11513,2,2024-04-25 15:35:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11514,2,2024-04-25 15:36:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11515,2,2024-04-25 15:37:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11516,2,2024-04-25 15:38:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11517,2,2024-04-25 15:39:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11518,2,2024-04-25 15:40:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11519,2,2024-04-25 15:41:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11520,2,2024-04-25 15:42:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11521,2,2024-04-25 15:43:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11522,2,2024-04-25 15:44:00,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11523,2,2024-04-25 15:45:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11524,2,2024-04-25 15:46:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11525,2,2024-04-25 15:47:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11526,2,2024-04-25 15:48:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11527,2,2024-04-25 15:49:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11528,2,2024-04-25 15:50:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11529,2,2024-04-25 15:51:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11530,2,2024-04-25 15:52:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11531,2,2024-04-25 15:53:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11532,2,2024-04-25 15:54:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11533,2,2024-04-25 15:55:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11534,2,2024-04-25 15:56:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11535,2,2024-04-25 15:57:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11536,2,2024-04-25 15:58:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11537,2,2024-04-25 15:59:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11538,2,2024-04-25 16:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11539,2,2024-04-25 16:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11540,2,2024-04-25 16:02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11541,2,2024-04-25 16:03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11542,2,2024-04-25 16:04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11543,2,2024-04-25 16:05:00,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11544,2,2024-04-25 16:06:00,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11545,2,2024-04-25 16:07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11546,2,2024-04-25 16:08:00,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11547,2,2024-04-25 16:09:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11548,2,2024-04-25 16:10:00,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11549,2,2024-04-25 16:11:00,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11550,2,2024-04-25 16:12:00,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11551,2,2024-04-25 16:13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11552,2,2024-04-25 16:14:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11553,2,2024-04-25 16:15:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11554,2,2024-04-25 16:16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11555,2,2024-04-25 16:17:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11556,2,2024-04-25 16:18:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11557,2,2024-04-25 16:19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
11558,2,2024-04-25 16:20:00,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11559,2,2024-04-25 16:21:00,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11560,2,2024-04-25 16:22:00,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11561,2,2024-04-25 16:23:00,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11562,2,2024-04-25 16:24:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11563,2,2024-04-25 16:25:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11564,2,2024-04-25 16:26:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11565,2,2024-04-25 16:27:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11566,2,2024-04-25 16:28:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11567,2,2024-04-25 16:29:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11568,2,2024-04-25 16:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11569,2,2024-04-25 16:31:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11570,2,2024-04-25 16:32:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11571,2,2024-04-25 16:33:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11572,2,2024-04-25 16:34:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11573,2,2024-04-25 16:35:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11574,2,2024-04-25 16:36:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11575,2,2024-04-25 16:37:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11576,2,2024-04-25 16:38:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11577,2,2024-04-25 16:39:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11578,2,2024-04-25 16:40:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11579,2,2024-04-25 16:41:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11580,2,2024-04-25 16:42:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11581,2,2024-04-25 16:43:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11582,2,2024-04-25 16:44:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11583,2,2024-04-25 16:45:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11584,2,2024-04-25 16:46:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11585,2,2024-04-25 16:47:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11586,2,2024-04-25 16:48:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11587,2,2024-04-25 16:49:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11588,2,2024-04-25 16:50:00,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11589,2,2024-04-25 16:51:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11590,2,2024-04-25 16:52:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11591,2,2024-04-25 16:53:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11592,2,2024-04-25 16:54:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11593,2,2024-04-25 16:55:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11594,2,2024-04-25 16:56:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11595,2,2024-04-25 16:57:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11596,2,2024-04-25 16:58:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11597,2,2024-04-25 16:59:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11598,2,2024-04-25 17:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11599,2,2024-04-25 17:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11600,2,2024-04-25 17:02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11601,2,2024-04-25 17:03:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11602,2,2024-04-25 17:04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11603,2,2024-04-25 17:05:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11604,2,2024-04-25 17:06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11605,2,2024-04-25 17:07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11606,2,2024-04-25 17:08:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11607,2,2024-04-25 17:09:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11608,2,2024-04-25 17:10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11609,2,2024-04-25 17:11:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11610,2,2024-04-25 17:12:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11611,2,2024-04-25 17:13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
